movieId,title,genres,director,actors,year,avg_rating,num_ratings
609,Poltergeist,Horror,Tobe Hooper,Craig T. Nelson|JoBeth Williams|Beatrice Straight|Heather O'Rourke|Dominique Dunne,1982,7.0,794
5516,The Ladykillers,Comedy|Crime|Thriller,Joel Coen,Tom Hanks|Irma P. Hall|Marlon Wayans|J.K. Simmons|Tzi Ma,2004,6.0,415
13051,Max Payne,Action,John Moore,Mark Wahlberg|Mila Kunis|Beau Bridges|Ludacris|Chris O'Donnell,2008,5.2,613
49530,In Time,Action|Thriller|Science Fiction,Andrew Niccol,Justin Timberlake|Amanda Seyfried|Cillian Murphy|Olivia Wilde|Alex Pettyfer,2011,6.7,3417
34806,The Back-Up Plan,Comedy|Romance,Alan Poul,Jennifer Lopez|Alex O'Loughlin|Danneel Ackles|Eric Christian Olsen|Anthony Anderson,2010,5.7,458
49022,Something Borrowed,Comedy|Drama|Romance,Luke Greenfield,Kate Hudson|Ginnifer Goodwin|John Krasinski|Colin Egglesfield|Ashley Williams,2011,5.9,296
11469,Black Knight,Adventure|Comedy|Fantasy,Gil Junger,Martin Lawrence|Marsha Thomason|Tom Wilkinson|Vincent Regan|Daryl Mitchell,2001,5.1,287
23479,The Bad News Bears,Comedy|Family,Michael Ritchie,Walter Matthau|Tatum O'Neal|Ben Piazza|Vic Morrow|Erin Blunt,1976,6.9,97
11667,Street Fighter,Action|Adventure|Thriller,Steven E. de Souza,Jean-Claude Van Damme|Raúl Juliá|Ming-Na Wen|Damian Chapa|Kylie Minogue,1994,4.1,325
423,The Pianist,Drama|War,Roman Polanski,Adrien Brody|Thomas Kretschmann|Frank Finlay|Maureen Lipman|Emilia Fox,2002,8.0,1864
2447,The Nativity Story,Drama|History,Catherine Hardwicke,Keisha Castle-Hughes|Oscar Isaac|Hiam Abbass|Shaun Toub|Ciarán Hinds,2006,6.4,35
10066,House of Wax,Horror,Jaume Collet-Serra,Elisha Cuthbert|Paris Hilton|Brian Van Holt|Jared Padalecki|Chad Michael Murray,2005,5.5,677
2288,Closer,Drama|Romance,Mike Nichols,Julia Roberts|Jude Law|Natalie Portman|Clive Owen|Colin Stinton,2004,6.7,811
88794,J. Edgar,Drama|Crime|History,Clint Eastwood,Leonardo DiCaprio|Josh Hamilton|Geoff Pierson|Armie Hammer|Naomi Watts,2011,6.0,741
13515,Mirrors,Horror|Mystery|Thriller,Alexandre Aja,Kiefer Sutherland|Paula Patton|Amy Smart|Cameron Boyce|Erica Gluck,2008,6.0,485
11979,Queen of the Damned,Drama|Fantasy|Horror,Michael Rymer,Stuart Townsend|Aaliyah|Marguerite Moreau|Vincent Pérez|Paul McGann,2002,5.4,239
169,Predator 2,Science Fiction|Action|Thriller,Stephen Hopkins,Kevin Peter Hall|Danny Glover|Gary Busey|Rubén Blades|María Conchita Alonso,1990,5.9,730
8090,Untraceable,Drama,Gregory Hoblit,Diane Lane|Billy Burke|Colin Hanks|Joseph Cross|Mary Beth Hurt,2008,5.9,238
11622,Blast from the Past,Comedy|Romance,Hugh Wilson,Brendan Fraser|Alicia Silverstone|Christopher Walken|Sissy Spacek|Nathan Fillion,1999,6.3,245
3604,Flash Gordon,Science Fiction,Mike Hodges,Sam J. Jones|Melody Anderson|Max von Sydow|Chaim Topol|Ornella Muti,1980,6.1,233
9541,Jersey Girl,Comedy|Romance,Kevin Smith,Ben Affleck|Raquel Castro|Liv Tyler|Jennifer Lopez|George Carlin,2004,5.8,325
94348,Alex Cross,Action|Thriller|Crime|Mystery,Rob Cohen,Tyler Perry|Rachel Nichols|Jean Reno|Matthew Fox|Giancarlo Esposito,2012,5.1,300
8197,Midnight in the Garden of Good and Evil,Crime|Drama|Mystery|Thriller,Clint Eastwood,John Cusack|Kevin Spacey|Jude Law|Alison Eastwood|Jack Thompson,1997,6.3,157
336004,Heist,Crime|Action|Thriller,Scott Mann,Jeffrey Dean Morgan|Robert De Niro|Kate Bosworth|Dave Bautista|Gina Carano,2015,5.6,318
35019,Nanny McPhee and the Big Bang,Comedy|Fantasy,Susanna White,Emma Thompson|Asa Butterfield|Ralph Fiennes|Maggie Gyllenhaal|Maggie Smith,2010,6.0,436
10410,Hoffa,Crime|History,Danny DeVito,Jack Nicholson|Danny DeVito|Armand Assante|J. T. Walsh|John C. Reilly,1992,6.1,81
8836,The X Files: I Want to Believe,Drama|Mystery|Science Fiction|Thriller,Chris Carter,David Duchovny|Gillian Anderson|Amanda Peet|Billy Connolly|Xzibit,2008,5.5,523
14442,Ella Enchanted,Family|Fantasy|Comedy,Tommy O'Haver,Anne Hathaway|Hugh Dancy|Cary Elwes|Vivica A. Fox|Joanna Lumley,2004,5.9,437
321741,Concussion,Drama,Peter Landesman,Will Smith|Alec Baldwin|Albert Brooks|Gugu Mbatha-Raw|David Morse,2015,7.0,823
59965,Abduction,Thriller|Action|Mystery,John Singleton,Taylor Lautner|Lily Collins|Alfred Molina|Jason Isaacs|Maria Bello,2011,5.6,961
14175,Valiant,Animation|Family|Adventure,Gary Chapman,Ewan McGregor|Ricky Gervais|Tim Curry|Jim Broadbent|Hugh Laurie,2005,5.2,235
11004,Wonder Boys,Comedy|Drama,Curtis Hanson,Michael Douglas|Tobey Maguire|Frances McDormand|Katie Holmes|Rip Torn,2000,6.9,161
11918,Superhero Movie,Action|Comedy|Science Fiction,Craig Mazin,Drake Bell|Sara Paxton|Leslie Nielsen|Christopher McDonald|Jeffrey Tambor,2008,4.9,379
98357,Broken City,Thriller|Crime|Drama,Allen Hughes,Mark Wahlberg|Russell Crowe|Catherine Zeta-Jones|Jeffrey Wright|Barry Pepper,2013,5.7,593
10012,Cursed,Horror|Comedy,Wes Craven,Portia de Rossi|Christina Ricci|Jesse Eisenberg|Milo Ventimiglia|Judy Greer,2005,5.1,167
49526,Premium Rush,Crime|Action|Thriller,David Koepp,Joseph Gordon-Levitt|Michael Shannon|Dania Ramirez|Jamie Chung|Wolé Parks,2012,6.2,832
268920,Hot Pursuit,Action|Comedy|Crime,Anne Fletcher,Reese Witherspoon|Sofía Vergara|Michael Mosley|John Carroll Lynch|Richard T. Jones,2015,5.4,647
9093,The Four Feathers,War|Adventure|Drama|Romance,Shekhar Kapur,Heath Ledger|Wes Bentley|Kate Hudson|Djimon Hounsou|Michael Sheen,2002,6.5,159
119283,Parker,Action|Crime,Taylor Hackford,Jason Statham|Jennifer Lopez|Nick Nolte|Michael Chiklis|Clifton Collins Jr,2013,5.7,1455
11823,Wimbledon,Comedy|Romance,Richard Loncraine,Kirsten Dunst|Paul Bettany|Sam Neill|James McAvoy|Bernard Hill,2004,6.0,293
35169,Furry Vengeance,Comedy,Roger Kumble,Brendan Fraser|Ken Jeong|Brooke Shields|Angela Kinsey|Rob Riggle,2010,4.6,149
118957,Bait,Action|Horror|Thriller,Kimble Rendall,Sharni Vinson|Phoebe Tonkin|Julian McMahon|Xavier Samuel|Cariba Heine,2012,5.3,191
849,Krull,Fantasy|Action|Adventure,Peter Yates,Ken Marshall|Lysette Anthony|Francesca Annis|Alun Armstrong|David Battley,1983,5.8,129
4515,Lions for Lambs,Action|Adventure|Drama|History,Robert Redford,Robert Redford|Meryl Streep|Tom Cruise|Michael Peña|Andrew Garfield,2007,6.0,216
18886,Flight of the Intruder,Action|Adventure|Drama|Thriller,John Milius,Danny Glover|Willem Dafoe|Brad Johnson|Rosanna Arquette|Tom Sizemore,1991,5.7,31
6575,Walk Hard: The Dewey Cox Story,Comedy|Music,Jake Kasdan,John C. Reilly|Jenna Fischer|Tim Meadows|Kristen Wiig|Raymond J. Barry,2007,6.6,212
6440,The Shipping News,Drama|Romance,Lasse Hallström,Kevin Spacey|Julianne Moore|Cate Blanchett|Judi Dench|Pete Postlethwaite,2001,6.4,108
13496,American Outlaws,Action|Western,Les Mayfield,Colin Farrell|Scott Caan|Ali Larter|Gabriel Macht|Gregory Smith,2001,5.7,55
18320,The Young Victoria,Drama|History|Romance,Jean-Marc Vallée,Emily Blunt|Jim Broadbent|Mark Strong|Paul Bettany|Miranda Richardson,2009,7.0,322
22787,Whiteout,Action|Crime|Mystery|Thriller,Dominic Sena,Kate Beckinsale|Gabriel Macht|Tom Skerritt|Columbus Short|Shawn Doyle,2009,5.3,220
8967,The Tree of Life,Drama|Fantasy,Terrence Malick,Brad Pitt|Sean Penn|Jessica Chastain|Hunter McCracken|Finnegan Williams,2011,6.5,987
37498,Knock Off,Action|Adventure|Thriller,Tsui Hark,Jean-Claude Van Damme|Lela Rochon|Paul Sorvino|Rob Schneider|Mark Houghton,1998,4.7,64
144336,Sabotage,Action|Drama|Thriller|Crime,David Ayer,Arnold Schwarzenegger|Sam Worthington|Mireille Enos|Joe Manganiello|Harold Perrineau,2014,5.5,555
9616,The Order,Drama|Fantasy|Horror|Mystery|Romance|Thriller,Brian Helgeland,Heath Ledger|Shannyn Sossamon|Benno Fürmann|Mark Addy|Peter Weller,2003,4.8,91
13056,Punisher: War Zone,Action|Crime,Lexi Alexander,Ray Stevenson|Dominic West|Julie Benz|Colin Salmon|Doug Hutchison,2008,5.6,294
14113,Zoom,Family|Fantasy|Comedy,Peter Hewitt,Tim Allen|Courteney Cox|Chevy Chase|Spencer Breslin|Kevin Zegers,2006,4.9,135
285783,The Walk,Adventure|Drama|Thriller,Robert Zemeckis,Joseph Gordon-Levitt|Ben Kingsley|Charlotte Le Bon|Ben Schwartz|James Badge Dale,2015,6.9,1121
49478,Warriors of Virtue,Fantasy|Family|Action,Ronny Yu,Angus Macfadyen|Mario Yedidia|Marley Shelton|Chao Li Chi,1997,4.7,9
9726,A Good Year,Comedy|Drama|Romance,Ridley Scott,Russell Crowe|Marion Cotillard|Albert Finney|Tom Hollander|Abbie Cornish,2006,6.5,357
20763,Radio Flyer,Drama,Richard Donner,Elijah Wood|Lorraine Bracco|Adam Baldwin|John Heard|Joseph Mazzello,1992,6.6,53
9702,Bound by Honor,Action|Crime|Drama|Thriller,Taylor Hackford,Damian Chapa|Jesse Borrego|Benjamin Bratt|Enrique Castillo|Victor Rivers,1993,7.7,115
9311,Smilla's Sense of Snow,Action|Crime|Drama|Mystery|Thriller,Bille August,Julia Ormond|Gabriel Byrne|Richard Harris|Jim Broadbent|Tom Wilkinson,1997,6.6,60
9280,Femme Fatale,Thriller|Crime|Romance,Brian De Palma,Rebecca Romijn|Antonio Banderas|Peter Coyote|Rie Rasmussen|Gregg Henry,2002,6.2,142
26843,Lion of the Desert,Action|History|War,Moustapha Akkad,Anthony Quinn|Rod Steiger|Oliver Reed|Irene Papas|Raf Vallone,1981,7.4,34
11876,The Horseman on the Roof,War|Adventure|Drama|Romance,Jean-Paul Rappeneau,Juliette Binoche|Olivier Martinez|Pierre Arditi|François Cluzet|Gérard Depardieu,1995,6.7,25
22267,Ride with the Devil,Drama|War|Romance|Western,Ang Lee,Tobey Maguire|Skeet Ulrich|Jeffrey Wright|Jewel|Jonathan Rhys Meyers,1999,6.6,49
45958,Biutiful,Drama,Alejandro González Iñárritu,Javier Bardem|Maricel Álvarez|Hanaa Bouchaib|Guillermo Estrella|Eduard Fernández,2010,7.0,291
1969,Bandidas,Action|Comedy|Western|Crime,Joachim Rønning,Penélope Cruz|Salma Hayek|Dwight Yoakam|Steve Zahn|Denis Arndt,2006,5.8,307
310706,Black Water Transit,Drama|Crime,Tony Kaye,Laurence Fishburne|Karl Urban|Brittany Snow|Aisha Tyler|Beverly D'Angelo,2009,0.0,0
198663,The Maze Runner,Action|Mystery|Science Fiction|Thriller,Wes Ball,Dylan O'Brien|Ki Hong Lee|Kaya Scodelario|Aml Ameen|Blake Cooper,2014,7.0,5371
239573,Unfinished Business,Comedy,Ken Scott,Vince Vaughn|Dave Franco|James Marsden|June Diane Raphael|Sienna Miller,2015,5.0,320
10436,The Age of Innocence,Drama|Romance,Martin Scorsese,Daniel Day-Lewis|Michelle Pfeiffer|Winona Ryder|Alexis Smith|Geraldine Chaplin,1993,7.0,169
1381,The Fountain,Drama|Adventure|Science Fiction|Romance,Darren Aronofsky,Hugh Jackman|Rachel Weisz|Ellen Burstyn|Mark Margolis|Stephen McHattie,2006,6.8,827
2162,Chill Factor,Action|Comedy|Thriller,Hugh Johnson,Cuba Gooding Jr.|Skeet Ulrich|Peter Firth|David Paymer|Daniel Hugh Kelly,1999,5.3,29
127493,Stolen,Action|Crime|Drama|Thriller,Simon West,Nicolas Cage|Malin Åkerman|Josh Lucas|Sami Gayle|Danny Huston,2012,5.1,344
12429,Ponyo,Animation|Family,Hayao Miyazaki,Yuria Nara|Hiroki Doi|George Tokoro|Tomoko Yamaguchi|Yuki Amami,2008,7.5,926
228205,The Longest Ride,Drama|Romance,"George Tillman, Jr.",Scott Eastwood|Britt Robertson|Lolita Davidovich|Melissa Benoist|Jack Huston,2015,7.3,1064
2900,The Astronaut's Wife,Drama|Science Fiction|Thriller,Rand Ravich,Johnny Depp|Charlize Theron|Joe Morton|Clea DuVall|Nick Cassavetes,1999,5.4,254
21311,I Dreamed of Africa,Romance|Drama|Adventure,Hugh Hudson,Kim Basinger|Vincent Pérez|Liam Aiken|Daniel Craig|Eva Marie Saint,2000,5.3,18
77875,Playing for Keeps,Comedy|Romance,Gabriele Muccino,Gerard Butler|Jessica Biel|Uma Thurman|Catherine Zeta-Jones|Iqbal Theba,2012,5.4,240
192136,Mandela: Long Walk to Freedom,Drama|History,Justin Chadwick,Idris Elba|Naomie Harris|Tony Kgoroge|Riaad Moosa|Fana Mokoena,2013,6.5,224
18254,Reds,Drama|History,Warren Beatty,Warren Beatty|Diane Keaton|Edward Herrmann|Jack Nicholson|Jerzy Kosinski,1981,7.1,67
881,A Few Good Men,Drama,Rob Reiner,Tom Cruise|Jack Nicholson|Demi Moore|Kevin Bacon|Kevin Pollak,1992,7.1,877
10877,Exit Wounds,Action|Crime|Thriller,Andrzej Bartkowiak,Steven Seagal|DMX|Isaiah Washington|Anthony Anderson|Bill Duke,2001,5.3,110
9600,Big Momma's House,Crime|Comedy,Raja Gosnell,Martin Lawrence|Nia Long|Paul Giamatti|Jascha Washington|Terrence Howard,2000,5.6,506
202575,Thunder and the House of Magic,Family|Fantasy|Animation|Adventure,Ben Stassen,Brianne Siddall|Joey Camen|Elisa Gabrielli|Robin Atkin Downes|Shanelle Workman,2013,6.3,121
71469,The Darkest Hour,Horror|Action|Thriller|Science Fiction,Chris Gorak,Emile Hirsch|Rachael Taylor|Olivia Thirlby|Joel Kinnaman|Max Minghella,2011,4.8,469
85446,Step Up Revolution,Music|Drama|Romance,Scott Speer,Kathryn McCormick|Ryan Guzman|Stephen Boss|Megan Boone|Jessica Guadix,2012,6.7,663
326,Snakes on a Plane,Action|Crime|Horror|Thriller,David R. Ellis,Samuel L. Jackson|Julianna Margulies|Kenan Thompson|Nathan Phillips|Rachel Blanchard,2006,5.1,497
10685,The Watcher,Mystery|Thriller,Joe Charbanic,James Spader|Keanu Reeves|Marisa Tomei|Ernie Hudson|Chris Ellis,2000,4.9,110
7220,The Punisher,Action|Crime|Drama,Jonathan Hensleigh,Thomas Jane|John Travolta|Will Patton|Roy Scheider|Laura Harring,2004,6.1,766
9763,Goal!: The Dream Begins,Drama,Danny Cannon,Kuno Becker|Alessandro Nivola|Anna Friel|Stephen Dillane|Gary Lewis,2005,6.6,238
72387,Safe,Action|Crime|Thriller,Boaz Yakin,Jason Statham|Chris Sarandon|James Hong|Catherine Chan|Robert John Burke,2012,6.3,799
12596,Pushing Tin,Comedy|Drama,Mike Newell,John Cusack|Billy Bob Thornton|Cate Blanchett|Angelina Jolie|Gene Dinovi,1999,5.7,116
1892,Return of the Jedi,Adventure|Action|Science Fiction,Richard Marquand,Mark Hamill|Harrison Ford|Carrie Fisher|Billy Dee Williams|Anthony Daniels,1983,7.9,4665
13460,Doomsday,Action|Thriller|Science Fiction,Neil Marshall,Rhona Mitra|Bob Hoskins|Malcolm McDowell|Alexander Siddig|David O'Hara,2008,5.8,363
8055,The Reader,Drama|Romance,Stephen Daldry,Kate Winslet|Ralph Fiennes|David Kross|Jeanette Hain|Bruno Ganz,2008,7.2,813
50647,Wanderlust,Comedy,David Wain,Paul Rudd|Jennifer Aniston|Justin Theroux|Malin Åkerman|Lauren Ambrose,2012,5.3,394
10719,Elf,Comedy|Family|Fantasy,Jon Favreau,Will Ferrell|James Caan|Zooey Deschanel|Mary Steenburgen|Daniel Tay,2003,6.4,987
9294,Phenomenon,Drama|Fantasy|Romance|Science Fiction,Jon Turteltaub,John Travolta|Kyra Sedgwick|Forest Whitaker|Robert Duvall|Jeffrey DeMunn,1996,6.2,323
11888,Snow Dogs,Adventure|Comedy|Family,Brian Levant,Jim Belushi|Cuba Gooding Jr.|James Coburn|M. Emmet Walsh|Sisqó,2002,5.3,185
9647,Scrooged,Fantasy|Comedy|Drama,Richard Donner,Bill Murray|Karen Allen|John Forsythe|Bobcat Goldthwait|Carol Kane,1988,6.7,390
9353,Nacho Libre,Comedy|Family,Jared Hess,Jack Black|Ana de la Reguera|Héctor Jiménez|Darius Rose|Moisés Arias,2006,5.6,359
55721,Bridesmaids,Comedy|Romance,Paul Feig,Kristen Wiig|Rose Byrne|Maya Rudolph|Wendi McLendon-Covey|Ellie Kemper,2011,6.5,1661
109414,This Is the End,Action|Comedy,Seth Rogen,James Franco|Jonah Hill|Seth Rogen|Jay Baruchel|Danny McBride,2013,6.3,2359
10307,Stigmata,Horror,Rupert Wainwright,Patricia Arquette|Gabriel Byrne|Jonathan Pryce|Nia Long|Thomas Kopache,1999,6.0,242
11978,Men of Honor,Drama,"George Tillman, Jr.",Robert De Niro|Cuba Gooding Jr.|Charlize Theron|Aunjanue Ellis|Hal Holbrook,2000,7.0,544
22907,Takers,Action|Crime|Drama|Thriller,John Luessenhop,Chris Brown|Hayden Christensen|Matt Dillon|Michael Ealy|Idris Elba,2010,6.0,394
87567,The Big Wedding,Comedy,Justin Zackham,Robert De Niro|Diane Keaton|Katherine Heigl|Amanda Seyfried|Topher Grace,2013,5.7,414
38322,"Big Mommas: Like Father, Like Son",Crime|Comedy|Action,John Whitesell,Martin Lawrence|Brandon T. Jackson|Portia Doubleday|Mari Morrow|Faizon Love,2011,5.3,313
45612,Source Code,Thriller|Science Fiction|Mystery,Duncan Jones,Jake Gyllenhaal|Michelle Monaghan|Vera Farmiga|Russell Peters|Michael Arden,2011,7.1,2699
7305,Alive,Action|Adventure|Drama|Thriller,Frank Marshall,Ethan Hawke|Vincent Spano|Josh Hamilton|Bruce Ramsay|John Newton,1993,6.7,374
3594,The Number 23,Thriller|Drama|Mystery,Joel Schumacher,Jim Carrey|Virginia Madsen|Logan Lerman|Danny Huston|Lynn Collins,2007,6.3,1018
157841,The Young and Prodigious T.S. Spivet,Adventure|Drama|Family,Jean-Pierre Jeunet,Kyle Catlett|Helena Bonham Carter|Judy Davis|Callum Keith Rennie|Niamh Wilson,2013,6.7,232
11519,1941,Action|Comedy,Steven Spielberg,Dan Aykroyd|Ned Beatty|John Belushi|Lorraine Gary|Murray Hamilton,1979,5.6,143
12920,Dreamer: Inspired By a True Story,Drama|Family,John Gatins,Kurt Russell|Dakota Fanning|Kris Kristofferson|Elisabeth Shue|David Morse,2005,6.3,67
59,A History of Violence,Drama|Thriller|Crime,David Cronenberg,Viggo Mortensen|Maria Bello|Heidi Hayes|Ashton Holmes|William Hurt,2005,6.9,832
9335,Transporter 2,Action|Thriller|Crime,Louis Leterrier,Jason Statham|Amber Valletta|Kate Nauta|Alessandro Gassman|François Berléand,2005,6.2,1061
12106,The Quick and the Dead,Action|Western,Sam Raimi,Sharon Stone|Gene Hackman|Russell Crowe|Leonardo DiCaprio|Tobin Bell,1995,6.3,427
11141,Laws of Attraction,Action|Comedy|Romance|Thriller,Peter Howitt,Pierce Brosnan|Julianne Moore|Michael Sheen|Parker Posey|Frances Fisher,2004,5.6,104
8649,Bringing Out the Dead,Drama,Martin Scorsese,Nicolas Cage|Patricia Arquette|John Goodman|Ving Rhames|Tom Sizemore,1999,6.6,225
31867,Repo Men,Action|Science Fiction|Thriller|Crime,Miguel Sapochnik,Jude Law|Forest Whitaker|Alice Braga|Liev Schreiber|Carice van Houten,2010,6.2,620
10253,Dragon Wars: D-War,Fantasy|Drama|Horror|Action|Thriller|Science Fiction,Shim Hyung-Rae,Jason Behr|Robert Forster|Aimee Garcia|Chris Mulkey|Elizabeth Peña,2007,4.0,104
3587,Bogus,Fantasy|Comedy|Family,Norman Jewison,Whoopi Goldberg|Gérard Depardieu|Haley Joel Osment|Ute Lemper|Andrea Martin,1996,5.4,44
124459,The Incredible Burt Wonderstone,Comedy,Don Scardino,Steve Carell|Jim Carrey|Steve Buscemi|Olivia Wilde|James Gandolfini,2013,5.3,724
24662,Cats Don't Dance,Animation|Comedy|Family|Music,Mark Dindal,Scott Bakula|Jasmine Guy|Natalie Cole|Ashley Peldon|Lindsay Ridgeway,1997,7.1,24
32274,Cradle Will Rock,Drama,Tim Robbins,Hank Azaria|Rubén Blades|Joan Cusack|John Cusack|Bill Murray,1999,7.2,18
182,The Good German,War|Crime|Drama|Mystery|Romance|Thriller,Steven Soderbergh,George Clooney|Cate Blanchett|Tobey Maguire|Tony Curran|Leland Orser,2006,5.9,86
5494,George and the Dragon,Adventure,Tom Reeve,James Purefoy|Piper Perabo|Patrick Swayze|Michael Clarke Duncan|Bill Treacher,2004,5.0,13
28,Apocalypse Now,Drama|War,Francis Ford Coppola,Martin Sheen|Marlon Brando|Robert Duvall|Frederic Forrest|Sam Bottoms,1979,8.0,2055
38073,Going the Distance,Comedy|Drama|Romance,Nanette Burstein,Drew Barrymore|Justin Long|Charlie Day|Jason Sudeikis|Christina Applegate,2010,6.0,262
2054,Mr. Holland's Opus,Music|Drama|Family,Stephen Herek,Richard Dreyfuss|Glenne Headly|Jay Thomas|Olympia Dukakis|William H. Macy,1995,6.9,113
302156,Criminal,Action,Ariel Vromen,Kevin Costner|Gary Oldman|Tommy Lee Jones|Ryan Reynolds|Jordi Mollà,2016,5.7,557
606,Out of Africa,Drama,Sydney Pollack,Meryl Streep|Robert Redford|Klaus Maria Brandauer|Michael Kitchen|Malick Bowens,1985,7.0,279
87502,Flight,Drama,Robert Zemeckis,Denzel Washington|Don Cheadle|Bruce Greenwood|Kelly Reilly|John Goodman,2012,6.5,2415
698,Moonraker,Action|Adventure|Thriller|Science Fiction,Lewis Gilbert,Roger Moore|Lois Chiles|Michael Lonsdale|Corinne Cléry|Richard Kiel,1979,5.9,541
120467,The Grand Budapest Hotel,Comedy|Drama,Wes Anderson,Ralph Fiennes|Tony Revolori|F. Murray Abraham|Mathieu Amalric|Adrien Brody,2014,8.0,4519
11313,Hearts in Atlantis,Drama|Mystery,Scott Hicks,Anthony Hopkins|Anton Yelchin|Hope Davis|Mika Boorem|David Morse,2001,6.4,131
6488,Arachnophobia,Comedy|Horror,Frank Marshall,Jeff Daniels|Harley Jane Kozak|Garette Ratliff Henson|Marlene Katz|Julian Sands,1990,6.2,433
10559,Frequency,Crime|Drama|Science Fiction|Thriller,Gregory Hoblit,Dennis Quaid|Jim Caviezel|Andre Braugher|Elizabeth Mitchell|Noah Emmerich,2000,7.0,462
296099,Vacation,Comedy,John Francis Daley,Ed Helms|Christina Applegate|Skyler Gisondo|Steele Stebbins|Chris Hemsworth,2015,6.2,1195
8012,Get Shorty,Comedy|Thriller|Crime,Barry Sonnenfeld,John Travolta|Gene Hackman|Rene Russo|Danny DeVito|Dennis Farina,1995,6.4,302
1574,Chicago,Action|Comedy|Crime|Drama|Music,Rob Marshall,Catherine Zeta-Jones|Renée Zellweger|Queen Latifah|Richard Gere|Christine Baranski,2002,6.9,677
9032,Big Daddy,Comedy|Drama,Dennis Dugan,Adam Sandler|Joey Lauren Adams|Kristy Swanson|Cole Sprouse|Jon Stewart,1999,6.1,875
2770,American Pie 2,Comedy|Romance,J.B. Rogers,Jason Biggs|Thomas Ian Nicholas|Chris Klein|Seann William Scott|Eddie Kaye Thomas,2001,6.0,1344
862,Toy Story,Animation|Comedy|Family,John Lasseter,Tom Hanks|Tim Allen|Don Rickles|Jim Varney|Wallace Shawn,1995,7.7,5269
1637,Speed,Action|Adventure|Crime,Jan de Bont,Keanu Reeves|Dennis Hopper|Sandra Bullock|Joe Morton|Jeff Daniels,1994,6.8,1783
72570,The Vow,Drama|Romance,Michael Sucsy,Rachel McAdams|Channing Tatum|Sam Neill|Scott Speedman|Jessica Lange,2012,7.0,1293
27569,Extraordinary Measures,Drama,Tom Vaughan,Harrison Ford|Brendan Fraser|Keri Russell|Courtney B. Vance|Meredith Droeger,2010,6.0,89
10637,Remember the Titans,Drama,Boaz Yakin,Denzel Washington|Will Patton|Ryan Hurst|Wood Harris|Hayden Panettiere,2000,7.4,821
1669,The Hunt for Red October,Action|Adventure|Thriller,John McTiernan,Alec Baldwin|Sean Connery|Scott Glenn|Sam Neill|James Earl Jones,1990,7.2,957
132363,The Butler,Drama,Lee Daniels,Forest Whitaker|David Banner|Michael Rainey Jr.|LaJessie Smith|Mariah Carey,2013,7.2,1101
9472,DodgeBall: A True Underdog Story,Comedy,Rawson Marshall Thurber,Vince Vaughn|Christine Taylor|Ben Stiller|Rip Torn|Justin Long,2004,6.2,981
2907,The Addams Family,Horror|Comedy|Fantasy,Barry Sonnenfeld,Raúl Juliá|Anjelica Huston|Christopher Lloyd|Christina Ricci|Carel Struycken,1991,6.7,848
9273,Ace Ventura: When Nature Calls,Crime|Comedy|Adventure,Steve Oedekerk,Jim Carrey|Ian McNeice|Simon Callow|Maynard Eziashi|Bob Gunton,1995,6.1,1099
9880,The Princess Diaries,Comedy|Family|Romance,Garry Marshall,Anne Hathaway|Julie Andrews|Heather Matarazzo|Robert Schwartzman|Héctor Elizondo,2001,6.5,1023
2925,The First Wives Club,Comedy,Hugh Wilson,Goldie Hawn|Bette Midler|Diane Keaton|Maggie Smith|Dan Hedaya,1996,6.5,166
